PROT_SDI,COD_VITTIMA,SEX_VITTIMA,ETA_VITTIMA,NAZIONE_NASCITA_VITTIMA,NAZIONE_NASCITA_VITTIMA_ISO
SACS272024000050,19941110110717041115,FEMMINA,58,ITALIA,ITA
SACS322024850088,20050626130623372516,MASCHIO,40,ITALIA,ITA
SACS322024850089,20081018001115963611,FEMMINA,33,ITALIA,ITA
SACS372024850135,20230104114245266192,FEMMINA,20,ITALIA,ITA
SACS372024850227,20040630123312140831,FEMMINA,38,ITALIA,ITA
SACS372024850322,19990407231428027550,FEMMINA,67,ITALIA,ITA
SACS642024000104,20240611144952175273,FEMMINA,19,URSS,UNK
SACS642024000182,20010702120632241795,FEMMINA,40,ITALIA,ITA
SACS642024000194,20241003082321359145,FEMMINA,27,ITALIA,ITA
SACS642024000281,20241212150512521349,FEMMINA,32,UCRAINA,UKR
SACS712024000035,19790302110738002850,MASCHIO,76,ITALIA,ITA
SACS752024000026,20060124101551718415,FEMMINA,52,ITALIA,ITA
SACS862024000043,20030715111047977217,FEMMINA,55,UCRAINA,UKR
SACS882024000017,20221103180622977199,FEMMINA,84,ITALIA,ITA
SACS962023000252,20231229234320639209,FEMMINA,40,ITALIA,ITA
SACS962024000079,20120522084945295686,FEMMINA,59,ITALIA,ITA
SAGC582024000001,20010819005027503807,FEMMINA,49,ITALIA,ITA
SAPC012024001228,20040508163212914111,FEMMINA,36,ITALIA,ITA
SAPC052025000282,20011016144951006582,FEMMINA,43,ITALIA,ITA
SAPQ102024002733,20020729133753517693,FEMMINA,37,ITALIA,ITA
SAPT102024000006,20130406100746519923,FEMMINA,56,ITALIA,ITA
SAPT102024000007,20040816183927648712,FEMMINA,38,ITALIA,ITA
SAPT102024000008,20210318101950580395,FEMMINA,52,ITALIA,ITA
SAPT102024000018,20220404135604894239,FEMMINA,33,ITALIA,ITA
SAPT102024000020,20240604022304789022,FEMMINA,22,ITALIA,ITA
SICS052023000042,20060315173341587658,FEMMINA,37,ITALIA,ITA
SICS072024000016,19891222114358024169,FEMMINA,55,ITALIA,ITA
SICS072024000034,20140206204912708565,FEMMINA,43,FRANCIA,FRA
SICS092024850036,20080225103231422047,FEMMINA,37,MACEDONIA,MKD
SICS132024000048,20180727034200228910,MASCHIO,44,ROMANIA,ROU
SICS132024851071,20100927090323464544,FEMMINA,32,ALBANIA,ALB
SICS132025000009,20250127082406866288,FEMMINA,16,ITALIA,ITA
SICS142024000001,20091202150911603739,MASCHIO,38,TOGO,TGO
SICS142024000009,20020620021107844396,FEMMINA,49,VIETNAM,VNM
SICS282023000094,20160210114211373998,FEMMINA,48,FEDERAZIONE RUSSA,RUS
SICS352023000047,20011027124552934185,MASCHIO,43,PERU',PER
SICS352024000001,20190715113831858594,FEMMINA,25,COLOMBIA,COL
SICS372024000071,20010814112355361805,MASCHIO,44,ITALIA,ITA
SICS382025000001,20020228115236005793,MASCHIO,41,ROMANIA,ROU
SIPQ102023000381,20210601115507386286,FEMMINA,39,SENEGAL,SEN
SIPQ102024000124,20090730112444746724,FEMMINA,38,PERU',PER
SIPQ102025000104,20010215092515096004,FEMMINA,41,FRANCIA,FRA
SIPQ302024000039,20110207095801802047,FEMMINA,18,FEDERAZIONE RUSSA,RUS
SIPQ302024000058,20220123015758409035,FEMMINA,20,ITALIA,ITA
SIPQ302025000008,20221207101832678416,FEMMINA,13,GRECIA,GRC
SIPQ302025000021,20080213152129871035,MASCHIO,29,ITALIA,ITA
SOCS052024000061,20170306092621999799,FEMMINA,23,MAROCCO,MAR
SOCS112024850130,20110327120932925599,FEMMINA,35,BANGLADESH,BGD
SOCS152024000029,20070310231235295516,FEMMINA,34,ITALIA,ITA
SOCS202024850233,20100915114206639715,FEMMINA,55,ITALIA,ITA
SOCS212024000021,19931013145156355052,FEMMINA,49,ITALIA,ITA
SOCS222024000028,20030728121244697789,FEMMINA,40,ITALIA,ITA
SOPQ102024000242,20180924172843690731,FEMMINA,22,ITALIA,ITA
SOPQ102024000284,20070712232611230955,FEMMINA,32,ITALIA,ITA
SOPQ102024000681,20240606170328926640,FEMMINA,18,ITALIA,ITA
SPCC012024000026,19950120194457581443,FEMMINA,49,ITALIA,ITA
SPCS022024000003,20061211115514719838,FEMMINA,55,FEDERAZIONE RUSSA,RUS
SPCS072024000033,20051006164630756528,FEMMINA,50,ITALIA,ITA
SPCS212024000009,19930911083142153943,FEMMINA,60,ITALIA,ITA
SRCS022024851022,20060920160557670925,FEMMINA,34,ITALIA,ITA
SRCS022024851224,20080721225715129427,FEMMINA,35,ITALIA,ITA
SRCS082023000159,20100616175829342227,FEMMINA,61,ITALIA,ITA
SRCS082024000095,20240717174701967233,FEMMINA,49,ITALIA,ITA
SRCS102024400067,20181015110527445682,FEMMINA,26,NIGERIA,NGA
SRCS112024000166,20100406102428417682,FEMMINA,33,ITALIA,ITA
SRCS122023100102,20150113102303997050,FEMMINA,29,ITALIA,ITA
SRCS122024000079,20180720111552082265,FEMMINA,32,ITALIA,ITA
SRCS232024000003,20221121142940107624,FEMMINA,27,ITALIA,ITA
SRCS252023850462,20180907092119689084,FEMMINA,17,ITALIA,ITA
SRPC012024000155,19890715102926940518,FEMMINA,61,ITALIA,ITA
SRPC012024000162,20111114223835677690,FEMMINA,28,ITALIA,ITA
SRPC012024000663,20020220011440426045,FEMMINA,41,ITALIA,ITA
SRPC012025000042,20120301142920086515,FEMMINA,32,ITALIA,ITA
SRPC022024000209,20240307190951596490,FEMMINA,23,ITALIA,ITA
SRPC022024001062,20210202183205585886,FEMMINA,15,ITALIA,ITA
SRPC032024000274,20240228195710309148,FEMMINA,41,MAROCCO,MAR
SRPC042023000609,20040920232823048127,MASCHIO,36,ITALIA,ITA
SRPC062025000070,20030208092214608428,FEMMINA,38,ITALIA,ITA
SRPC072024090129,20110324164358273756,FEMMINA,31,ITALIA,ITA
SRPC072024090220,20210508061642393933,FEMMINA,54,ITALIA,ITA
SRPQ402024000001,20040909222701468566,MASCHIO,48,ITALIA,ITA
SSCG032023000212,20060809095101316687,FEMMINA,35,ITALIA,ITA
SSCS102024000017,20240725173638995294,FEMMINA,24,ITALIA,ITA
SSCS312024000002,20230719124843157517,FEMMINA,13,ITALIA,ITA
SSCS522024000002,20151205114719258130,FEMMINA,11,ALBANIA,ALB
SSCS622023000036,20211203093209682705,FEMMINA,56,ITALIA,ITA
SSCS712024000009,20161218125007261402,FEMMINA,28,ITALIA,ITA
SSPC032023002965,20140604201518988823,FEMMINA,25,UNGHERIA,HUN
SSPC032024000230,20220223014222355135,FEMMINA,24,ITALIA,ITA
SVCC012024000065,19930524104559046961,FEMMINA,49,ITALIA,ITA
SVCC012024000065,20201218173140739781,FEMMINA,17,ITALIA,ITA
SVCC062024000011,20240424054258056793,FEMMINA,35,ALBANIA,ALB
SVCS012024000011,20091206060643144166,FEMMINA,36,ITALIA,ITA
SVCS102024000045,20230814080808387474,FEMMINA,49,TUNISIA,TUN
SVCS112024000020,20220508085427866750,FEMMINA,54,ITALIA,ITA
SVCS132024000005,20200108150033089602,FEMMINA,32,GEORGIA,GEO
SVCS172024000022,20130416142422331380,FEMMINA,32,ROMANIA,ROU
SVCS252024000052,20041025124253642301,FEMMINA,54,ITALIA,ITA
SVCS262024000015,20050421181531074114,FEMMINA,34,ITALIA,ITA
SVCS272024000001,20000529174613001660,FEMMINA,54,ITALIA,ITA
SVCS352024000010,20081025202104743538,FEMMINA,30,ITALIA,ITA
SVCS352024000028,20100528175945772925,FEMMINA,38,BANGLADESH,BGD
SVCS382025000001,19950106233158096501,MASCHIO,44,ITALIA,ITA
SVEV022024000025,20080217103110735229,FEMMINA,32,ITALIA,ITA
SVPC012024000012,20151113184118631264,FEMMINA,30,ITALIA,ITA
SVPQ302024000054,20150701125814712016,FEMMINA,66,ITALIA,ITA
TACS012024000043,20240605081430392502,FEMMINA,17,ITALIA,ITA
TACS062024000076,20150202075543985004,FEMMINA,51,ITALIA,ITA
TACS102024000016,20131014222119133617,FEMMINA,33,ITALIA,ITA
TACS132024000101,20050620203411605919,FEMMINA,33,ITALIA,ITA
TACS132025000043,20250420124503362819,FEMMINA,14,ITALIA,ITA
TACS142023000068,20230916092733562602,FEMMINA,57,ITALIA,ITA
TACS142024000004,20240129143432606264,MASCHIO,17,ITALIA,ITA
TACS182024850495,20030226163209203476,FEMMINA,41,ITALIA,ITA
TACS212024000091,20070903104621347759,FEMMINA,36,ITALIA,ITA
TACS292024000061,20050719112757681871,MASCHIO,71,ITALIA,ITA
TACS322024850293,20121022114011334505,FEMMINA,56,ITALIA,ITA
TAPC022024000001,19981116125331020601,FEMMINA,51,ITALIA,ITA
TAPC022024000015,19930812115138054271,FEMMINA,47,ITALIA,ITA
TAPC022024000017,20240209103042983826,FEMMINA,35,ITALIA,ITA
TAPC022024000040,20240312105852313951,FEMMINA,32,NEPAL,NPL
TAPC022024000082,20060114183919003054,FEMMINA,65,ITALIA,ITA
TAPC022024000184,20030110164402888248,FEMMINA,46,ITALIA,ITA
TAPC042023120262,20220723002932119665,FEMMINA,19,ITALIA,ITA
TAPC042024130026,20210620003343103203,FEMMINA,26,ITALIA,ITA
TAPC042024130097,20080926064133232424,FEMMINA,50,ITALIA,ITA
TAPC042024300022,20041107034632654998,FEMMINA,39,ITALIA,ITA
TAPQV02024000975,20140309174450305673,FEMMINA,53,ITALIA,ITA
TECC042024000119,20240609111941302673,MASCHIO,44,GERMANIA,DEU
TECC042024000120,20090101115310327150,FEMMINA,76,ITALIA,ITA
TECS012023000047,20211112173228597667,FEMMINA,34,ITALIA,ITA
TECS032023000027,20110217003213415489,MASCHIO,30,ITALIA,ITA
TECS052023000015,20080212165316293480,FEMMINA,38,ITALIA,ITA
TECS172024000004,20011211192911177199,FEMMINA,58,ITALIA,ITA
TECS202024000023,20140623102708879086,MASCHIO,43,ITALIA,ITA
TECS232024000013,19980707090957040285,MASCHIO,44,ITALIA,ITA
TECS272024000040,20210623003354933278,FEMMINA,38,ITALIA,ITA
TECS272024000085,20161113221135119237,FEMMINA,41,ROMANIA,ROU
TEPC012024000140,20020112105342439277,FEMMINA,54,ITALIA,ITA
TEPC012024000195,20240923092407802924,MASCHIO,7,ITALIA,ITA
TEPC012024000195,20240923092602947204,MASCHIO,11,ITALIA,ITA
TEPC012024000234,20080201110022105644,FEMMINA,55,SVIZZERA,CHE
TNCS042024850217,20060304165409527547,FEMMINA,46,ITALIA,ITA
TNCS052025000002,20170212200007942383,FEMMINA,29,ITALIA,ITA
TNCS072023000140,19960213104941620003,FEMMINA,51,ITALIA,ITA
TNCS202024000007,20240304110125586880,FEMMINA,42,POLONIA,POL
TNCS222024000013,20170804112715776250,FEMMINA,29,NIGERIA,NGA
TNCS252025000001,20080506004238570752,FEMMINA,27,ITALIA,ITA
TNCS272024000021,20040408104620056082,FEMMINA,37,ITALIA,ITA
TNCS272024000021,20040408104620056082,FEMMINA,35,ITALIA,ITA
TNCS302024000009,20191217161657863161,FEMMINA,20,ITALIA,ITA
TNCS332024000017,20200805114901448824,MASCHIO,19,MAROCCO,MAR
TNCS332024000048,20020827021314638012,MASCHIO,57,ITALIA,ITA
TNCS332025000005,20050816150722774166,FEMMINA,42,ITALIA,ITA
TNCS352024000007,20060304165409527547,FEMMINA,46,ITALIA,ITA
TNCS362024000023,20040727152235649650,FEMMINA,38,ITALIA,ITA
TNCS362024000031,20160706144155783971,FEMMINA,50,VENEZUELA,VEN
TNCS372024850009,20201113115600876264,FEMMINA,14,ITALIA,ITA
TNCS412024853167,20001107153817028154,FEMMINA,44,ALBANIA,ALB
TNCS462024000005,20100718084659430786,FEMMINA,32,ITALIA,ITA
TNCS592024000001,19881201091118009575,FEMMINA,53,ITALIA,ITA
TNCS602024000006,20191029143948667067,FEMMINA,55,ITALIA,ITA
TNCS732025000001,19960812214935061560,MASCHIO,58,ITALIA,ITA
TNCS742024000018,20140708103858577593,MASCHIO,67,ITALIA,ITA
TNCS812024000002,19950311184031516347,MASCHIO,56,ITALIA,ITA
TNPC022024000507,20120830101603792286,MASCHIO,28,ITALIA,ITA
TNPT102024000007,20180807115026622446,FEMMINA,24,PANAMA,PAN
TOCC042023000365,20060726151211331011,FEMMINA,33,ITALIA,ITA
TOCC042024000286,20240320131521480877,FEMMINA,30,TUNISIA,TUN
TOCC042025000160,20021012162114880904,FEMMINA,61,ITALIA,ITA
TOCC062024000063,20030501171738417332,MASCHIO,40,BRASILE,BRA
TOCC142024000349,20241204095809436405,FEMMINA,82,ITALIA,ITA
TOCP052024000020,20240113114224697448,MASCHIO,30,PERU',PER
TOCP052024000050,20230304203952626243,FEMMINA,26,MOLDAVIA,MDA
TOCP052024000819,20140314140133017091,FEMMINA,25,ITALIA,ITA
TOCP052024000869,20060814220239107990,MASCHIO,49,ITALIA,ITA
TOCP052024000869,20080909083831731643,FEMMINA,36,ITALIA,ITA
TOCP052024000884,20000406184119000936,FEMMINA,54,ITALIA,ITA
TOCP052024000895,20120615092334359617,FEMMINA,51,ITALIA,ITA
TOCP052024000910,20100226181709956278,FEMMINA,39,MAROCCO,MAR
TOCS0A2024000001,20210706161042104156,FEMMINA,11,ISRAELE,ISR
TOCS102024000004,20071012185210831723,FEMMINA,31,ITALIA,ITA
TOCS122025850016,19910121111009700936,FEMMINA,57,ITALIA,ITA
TOCS122025850016,20250123153851842224,MASCHIO,27,ITALIA,ITA
TOCS142023000400,20090614234621494465,FEMMINA,32,ITALIA,ITA
TOCS142024000002,20011018162239984741,MASCHIO,43,MAROCCO,MAR
TOCS142024000166,20080412224322096876,FEMMINA,25,ITALIA,ITA
TOCS152024000024,20241031185250973537,FEMMINA,68,BRASILE,BRA
TOCS172024850049,20121020160700639949,FEMMINA,50,ITALIA,ITA
TOCS222024850510,19981210115306836709,MASCHIO,69,ITALIA,ITA
TOCS262024000045,20051209085729019237,FEMMINA,51,ITALIA,ITA
TOCS272025000008,20041022195729676789,FEMMINA,41,ITALIA,ITA
TOCS272025000011,20030704215628281374,MASCHIO,46,ITALIA,ITA
TOCS282024000027,20181230203237962107,FEMMINA,43,ITALIA,ITA
TOCS342025000007,20110707174750112572,FEMMINA,42,ITALIA,ITA
TOCS392024000003,20061102160159888682,FEMMINA,33,ITALIA,ITA
TOCS422024855599,20241217225344385740,FEMMINA,16,ITALIA,ITA
TOCS432025850393,20041102151517816592,FEMMINA,42,PERU',PER
TOCS452024000040,19990730154808032926,FEMMINA,61,REGNO UNITO,GBR
TOCS472024000004,20230525095044806635,FEMMINA,16,ITALIA,ITA
TOCS472024000023,20170616142226856982,FEMMINA,59,ITALIA,ITA
TOCS502024000102,20160915190645327565,MASCHIO,23,ITALIA,ITA
TOCS582024852193,20020917145848775590,FEMMINA,43,ITALIA,ITA
TOCS582024854074,20240924150444935427,FEMMINA,44,ITALIA,ITA
TOCS662024000014,19910201123241047546,FEMMINA,52,ITALIA,ITA
TOCS682025000025,20080409132420924517,FEMMINA,36,ITALIA,ITA
TOCS692023000221,20180701012827733747,FEMMINA,21,ITALIA,ITA
TOCS692023852353,20030226123926678077,MASCHIO,38,ITALIA,ITA
TOCS692023852353,20090623061619207228,FEMMINA,43,ITALIA,ITA
TOCS692024000029,20240217231704296991,FEMMINA,22,ROMANIA,ROU
TOCS692024000062,20161011112517990250,MASCHIO,26,ITALIA,ITA
TOCS692024000063,20240518125200837109,FEMMINA,18,ITALIA,ITA
TOCS712024000346,19990512070113040151,FEMMINA,44,ITALIA,ITA
TOCS712024709142,20080216122353528487,MASCHIO,34,ITALIA,ITA
TOCS732024000071,19960822103307040013,FEMMINA,50,ITALIA,ITA
TOCS772024000031,20170227104305479222,MASCHIO,13,ITALIA,ITA
TOCS772024000070,20190902125823077395,FEMMINA,9,ITALIA,ITA
TOCS772024000070,20240623111105390877,FEMMINA,44,UZBEKISTAN,UZB
TOCS782024850025,20070706190402350216,FEMMINA,39,MOLDAVIA,MDA
TOCS792024000016,20240117102847690295,FEMMINA,14,ITALIA,ITA
TOCS792024000211,20220306153739574890,FEMMINA,20,ITALIA,ITA
TOCS792024000215,20111212181650387258,FEMMINA,32,ITALIA,ITA
TOCS822025000005,20020326124126690540,FEMMINA,50,ITALIA,ITA
TOCS872024851618,20070724084644745405,FEMMINA,54,ITALIA,ITA
TOCS872025850644,20060509193341343310,FEMMINA,90,ITALIA,ITA
TOCS932024000009,20100723160359990478,FEMMINA,38,ITALIA,ITA
TOCS952024000121,20190710104312635713,MASCHIO,20,ITALIA,ITA
TOCS952025000020,20210420113929534485,FEMMINA,26,UCRAINA,UKR
TOPC012023004932,20070326100845907228,FEMMINA,36,ITALIA,ITA
TOPC012023005034,20231230172028206872,FEMMINA,40,ITALIA,ITA
TOPC012023005034,20231230172028206872,FEMMINA,39,ITALIA,ITA
TOPC012024000224,20021228172911610677,FEMMINA,47,ITALIA,ITA
TOPC012024001851,20151002114834158537,FEMMINA,51,MAROCCO,MAR
TOPC012024002012,20170223080245851622,FEMMINA,21,BRASILE,BRA
TOPC012024003560,20120704153937866643,FEMMINA,43,TUNISIA,TUN
TOPC012024003968,20080407001156638156,FEMMINA,32,ITALIA,ITA
TOPC012024004030,20120729014407903773,FEMMINA,44,ITALIA,ITA
TOPC012025000699,20230610185943807525,FEMMINA,23,PERU',PER
TOPC072023000634,20190103154304339633,FEMMINA,20,ITALIA,ITA
TOPC072023000727,20200123115502615236,FEMMINA,20,PERU',PER
TOPC112024000051,20190505075754002123,FEMMINA,23,ROMANIA,ROU
TOPC132024000029,19900108154156756189,FEMMINA,82,ITALIA,ITA
TOPC132024000029,19900108154156756189,FEMMINA,81,ITALIA,ITA
TOPC132024000029,20090428003526613062,FEMMINA,76,ITALIA,ITA
TOPC132024000262,20090826143741756830,FEMMINA,41,ROMANIA,ROU
TOPC142024000141,20090509183008389233,FEMMINA,34,FRANCIA,FRA
TOPC142024000158,20140718130801507020,FEMMINA,20,ITALIA,ITA
TOPC142024000264,20240504180228745243,FEMMINA,24,TURCHIA,TUR
TOPC142024000473,20031126073952819724,FEMMINA,38,ROMANIA,ROU
TOPQ102023002570,20150831031302312413,FEMMINA,28,ROMANIA,ROU
TOPQ102023002574,20151117092436357060,FEMMINA,40,MAROCCO,MAR
TOPQ102023002578,20050906173818562464,FEMMINA,34,ITALIA,ITA
TOPQ102023002608,20231227140737653347,FEMMINA,16,GHANA,GHA
TOPQ102024000055,19940113081752007893,FEMMINA,65,ITALIA,ITA
TOPQ102024000126,20240125111142580002,FEMMINA,34,ITALIA,ITA
TOPQ102024000154,20170117162139105936,FEMMINA,38,MAROCCO,MAR
TOPQ102024000190,20110216095509778038,FEMMINA,52,MAROCCO,MAR
TOTC022024000011,20010313180052081141,FEMMINA,43,MAROCCO,MAR
TPCS022024000065,20240604150502043380,FEMMINA,22,TUNISIA,TUN
TPCS032024000043,20120427215053985869,FEMMINA,29,ITALIA,ITA
TPCS032025000001,20050715152832694024,FEMMINA,35,ITALIA,ITA
TPCS062024850132,20041014130012744163,MASCHIO,54,ITALIA,ITA
TPCS062025000053,20190127115945679890,FEMMINA,39,ITALIA,ITA
TPCS122024000017,20081010170718274386,FEMMINA,54,ITALIA,ITA
TPCS132019000466,20071007160354417194,FEMMINA,28,ITALIA,ITA
TPCS132024000022,20120325034624140518,MASCHIO,28,ITALIA,ITA
TPCS142024000010,20161018224549568845,FEMMINA,20,ITALIA,ITA
TPCS242024851788,20151005223339924016,FEMMINA,29,ITALIA,ITA
TPCS312024850599,20080209084207304553,FEMMINA,54,ITALIA,ITA
TPCS342024850006,20051130015256612893,FEMMINA,38,ITALIA,ITA
TPCS352024000045,20050914011141285095,FEMMINA,39,SVIZZERA,CHE
TPCS362024000001,20051107195226245240,FEMMINA,62,ITALIA,ITA
TPCS362024850018,20090126124928917563,FEMMINA,33,ITALIA,ITA
TPCT022024000001,20030109171621461305,MASCHIO,47,ITALIA,ITA
TPPC032024000700,20220927204607706649,FEMMINA,51,ITALIA,ITA
TPPC032025000254,20220927204607706649,FEMMINA,51,ITALIA,ITA
TPPC052024000001,20060714111234434436,FEMMINA,46,GERMANIA,DEU
TPPC052024000163,20231104145721012821,FEMMINA,79,ITALIA,ITA
TPPC052024000164,20030427105554275061,FEMMINA,52,ITALIA,ITA
TPPC052024000603,20240419172814805099,MASCHIO,56,ITALIA,ITA
TPPQ302024000042,20041009185744737450,FEMMINA,45,ITALIA,ITA
TPPQ302024000056,20210606231947311652,FEMMINA,17,ITALIA,ITA
TPPQ302024000066,19930526191114256239,FEMMINA,50,ITALIA,ITA
TPPQ302024000200,20220714010431420981,FEMMINA,17,ITALIA,ITA
TPPT602024000007,20181124145052632581,FEMMINA,19,ITALIA,ITA
TRCS022023000051,20031030133601915324,FEMMINA,38,ITALIA,ITA
TRCS032024000082,20080729133215111260,FEMMINA,31,ITALIA,ITA
TRCS122024850130,20060401134726474721,MASCHIO,43,ITALIA,ITA
TRCS142024000010,19951004130107078985,FEMMINA,79,ITALIA,ITA
TRCS162024000020,20020127104815477023,FEMMINA,71,ITALIA,ITA
TRCS222024000007,20141221004317511826,FEMMINA,29,ITALIA,ITA
TRPQ102024000049,20240110190605379983,FEMMINA,79,ITALIA,ITA
TRPQ102024000144,20060718113517433994,FEMMINA,36,ITALIA,ITA
TRPQ102024000766,20220826224440253650,FEMMINA,15,ITALIA,ITA
TRPQ102024002226,20111006022348251911,MASCHIO,33,ITALIA,ITA
TRPQ302024200015,20111128104707706999,FEMMINA,37,ROMANIA,ROU
TSCC052024000029,20010626015047575857,MASCHIO,45,BRASILE,BRA
TSCS022024000005,20190405131940253211,FEMMINA,25,ITALIA,ITA
TSCS022024000013,19900526201601656239,FEMMINA,52,ITALIA,ITA
TSCS072024850070,20160804170846081702,FEMMINA,19,ITALIA,ITA
TSCS262024850045,20111118110228229890,FEMMINA,39,ITALIA,ITA
TSEV102023001153,20011018151713071074,FEMMINA,37,ITALIA,ITA
TSGN422024000025,20050204151827966931,FEMMINA,35,ITALIA,ITA
TSPC012024000002,20030214124209587757,FEMMINA,28,ITALIA,ITA
TSPC012024000080,19940120180514042640,MASCHIO,66,ITALIA,ITA
TSPC012024000080,20210327142623461715,MASCHIO,14,ITALIA,ITA
TSPC012024000080,20240303102156248644,MASCHIO,0,ITALIA,ITA
TSPC042024000054,20230123173609884851,FEMMINA,19,ITALIA,ITA
TSPC042024000107,19990814182900036709,MASCHIO,47,ITALIA,ITA
TSPC042024000586,20030915082601422081,FEMMINA,42,SLOVENIA,SVN
TSPG402024000329,20180102172056130130,FEMMINA,22,ITALIA,ITA
TSPQ102024000003,20150830140754715422,FEMMINA,24,ITALIA,ITA
TVCS042024000012,20030207164150953810,FEMMINA,87,ITALIA,ITA
TVCS052024000010,20020327225948691860,FEMMINA,46,ITALIA,ITA
TVCS062023000088,20080103121041849823,FEMMINA,38,ITALIA,ITA
TVCS072024000014,20140812164421764383,FEMMINA,30,ITALIA,ITA
TVCS072024000015,20140812164421764383,FEMMINA,30,ITALIA,ITA
TVCS092024000025,20070215192935411436,FEMMINA,25,MAROCCO,MAR
TVCS092024000036,20050419084131343026,FEMMINA,42,ROMANIA,ROU
TVCS122024000083,20140902105511299846,FEMMINA,24,ITALIA,ITA
TVCS122025000021,20050302085419686048,FEMMINA,58,ITALIA,ITA
TVCS132024000056,20011229195241408109,FEMMINA,62,ITALIA,ITA
TVCS172023852365,20060517120836743408,FEMMINA,27,UCRAINA,UKR
TVCS182023000032,20030717121944246245,FEMMINA,50,ROMANIA,ROU
TVCS222023000052,20050509012800914934,FEMMINA,35,ITALIA,ITA
TVCS242024000010,20050404091650816715,FEMMINA,41,SRI LANKA (CEYLON),LKA
TVCS242024000029,20191008142048201125,FEMMINA,28,NIGERIA,NGA
TVCS322023850662,20191020132828380219,FEMMINA,19,ALGERIA,DZA
TVCS382024000050,20191126084637942421,FEMMINA,51,ITALIA,ITA
UDCS062024000040,20001004132554086050,FEMMINA,45,BRASILE,BRA
UDCS072024850627,20040309172339635478,FEMMINA,21,BULGARIA,BGR
UDCS092024000020,20240703234641175291,FEMMINA,15,ITALIA,ITA
UDCS112024000003,19980722131836004420,FEMMINA,73,FRANCIA,FRA
UDCS112024000031,20080409101156032438,FEMMINA,37,BOLIVIA,BOL
UDCS112024000043,20220721114523066213,FEMMINA,45,UCRAINA,UKR
UDCS122024000026,20241025173928935134,MASCHIO,11,ITALIA,ITA
UDCS122024000035,20241223184946619973,FEMMINA,39,CROAZIA,HRV
UDCS242024850068,20170128105814183677,FEMMINA,16,ITALIA,ITA
UDCS242024850501,19920803155811044229,MASCHIO,50,ITALIA,ITA
UDCS262023000156,20200813195823940738,FEMMINA,26,ROMANIA,ROU
UDCS262024000002,20001206100723085912,FEMMINA,45,CROAZIA,HRV
UDCS402024850101,20020730233529924432,FEMMINA,40,ITALIA,ITA
UDCS432025850029,20230227104657945877,FEMMINA,14,ITALIA,ITA
UDCS432025850029,20250119103440928841,FEMMINA,15,ITALIA,ITA
UDCS512024000031,20240830144907351543,MASCHIO,16,MOLDAVIA,MDA
UDCS512024000031,20240830144907351543,MASCHIO,14,MOLDAVIA,MDA
UDCT012024000003,20071103124402639720,FEMMINA,33,ITALIA,ITA
UDPG202024000037,20070518135323991528,MASCHIO,38,ITALIA,ITA
UDPQ702024000015,20230111081242929612,FEMMINA,19,ITALIA,ITA
VACC042024000050,20240220144645860868,FEMMINA,39,BRASILE,BRA
VACS072024850231,20051110104427531362,FEMMINA,39,ITALIA,ITA
VACS152024000041,20240516144224741369,MASCHIO,59,ITALIA,ITA
VACS212024000112,20160822143252105337,FEMMINA,15,ITALIA,ITA
VACS212024000131,20140121204817659693,FEMMINA,31,ITALIA,ITA
VACS242024000029,20110816165041231801,FEMMINA,27,ALBANIA,ALB
VACS242024000134,20180827033056522530,MASCHIO,18,ITALIA,ITA
VACS292024000013,20180102165234982703,FEMMINA,14,ITALIA,ITA
VACS372024000004,20140923173808241763,MASCHIO,39,EGITTO,EGY
VACS372024000007,20110823150410150507,FEMMINA,49,ITALIA,ITA
VAEV702024000007,20051117134914131588,FEMMINA,70,ITALIA,ITA
VAGC542024000007,20240506095504315606,FEMMINA,52,ITALIA,ITA
VAPC012024007060,20070823150413936731,FEMMINA,57,ITALIA,ITA
VAPC022024000109,20161212101526677060,FEMMINA,50,SRI LANKA (CEYLON),LKA
VAPC022024000109,20170227104630851200,FEMMINA,24,SRI LANKA (CEYLON),LKA
VAPC022024001023,20240617101755316033,FEMMINA,27,MAROCCO,MAR
VAPF472025000161,20020717144615481087,MASCHIO,46,ITALIA,ITA
VAPF472025000161,20190423100915645436,MASCHIO,8,ITALIA,ITA
VAPF472025000161,20250324141301127858,FEMMINA,10,ITALIA,ITA
VAPQ102024000044,20020803115355743038,MASCHIO,66,ITALIA,ITA
VAPQV02023000739,20180412010106305828,FEMMINA,26,ITALIA,ITA
VBCS032024000048,20070712163721057492,FEMMINA,35,SVIZZERA,CHE
VBCS142024000047,19900627145731091154,FEMMINA,50,ITALIA,ITA
VBCS142024000074,20110215212213573488,FEMMINA,29,ITALIA,ITA
VBCS142024000078,20060802154015141022,FEMMINA,32,ITALIA,ITA
VBCS152024850105,20070613194117761577,FEMMINA,33,ITALIA,ITA
VBPF402024000941,20060727111312066510,FEMMINA,51,UCRAINA,UKR
VBPQ102023001504,20080421122633293345,FEMMINA,30,ITALIA,ITA
VBPQ102024001310,20070907203210134649,FEMMINA,33,ITALIA,ITA
VBPQ302024000021,20210116105415225037,FEMMINA,22,BANGLADESH,BGD
VBPQ302024000032,19970808135354052914,FEMMINA,52,ITALIA,ITA
VBTS002024000001,20141103182243648329,FEMMINA,27,ITALIA,ITA
VCCS012024000020,20241003085737173692,FEMMINA,15,ITALIA,ITA
VCCS012024000023,20170613183624774913,MASCHIO,12,ITALIA,ITA
