"Popolazione residente per età, sesso e stato civile al 1° gennaio 2022"
"Codice regione";"Regione";"Età";"Celibi";"Coniugati";"Divorziati";"Vedovi";"Uniti civilmente";"Maschi già in unione civile (per scioglimento unione)";"Maschi già in unione civile (per decesso del partner)";"Totale maschi";"Nubili";"Coniugate";"Divorziate";"Vedove";"Unite civilmente";"Femmine già in unione civile (per scioglimento unione)";"Femmine già in unione civile (per decesso del partner)";"Totale femmine";"Totale"
"09";"Toscana";37;11972;7869;306;14;28;0;0;20189;9383;10306;546;47;24;1;0;20307;40496
"09";"Toscana";38;11628;8704;330;8;28;1;1;20700;9148;11076;654;64;23;0;0;20965;41665
"09";"Toscana";39;11431;9629;393;18;28;1;0;21500;8849;11757;718;74;32;0;0;21430;42930
"09";"Toscana";40;10839;10350;464;18;28;1;1;21701;8418;12344;903;84;31;0;0;21780;43481
"09";"Toscana";41;10712;11040;622;24;27;0;0;22425;8285;12998;943;113;28;4;0;22371;44796
"09";"Toscana";42;10603;11867;706;27;37;0;0;23240;8275;14085;1105;144;20;2;0;23631;46871
"09";"Toscana";43;10944;12973;759;40;27;2;1;24746;8538;14945;1409;166;34;0;0;25092;49838
"09";"Toscana";44;10737;13873;932;34;38;1;0;25615;8369;15923;1600;186;33;0;1;26112;51727
"09";"Toscana";45;10730;14669;1146;50;33;1;1;26630;8285;17180;1753;234;28;0;0;27480;54110
"09";"Toscana";46;10923;15806;1284;72;45;1;1;28132;8210;18294;2066;267;31;1;0;28869;57001
"09";"Toscana";47;10796;17045;1428;86;43;2;0;29400;8047;19592;2227;343;31;0;0;30240;59640
"09";"Toscana";48;9992;17794;1553;96;34;1;1;29471;7738;19947;2466;351;33;1;0;30536;60007
"09";"Toscana";49;9516;18567;1745;120;36;0;0;29984;7123;20284;2646;443;32;0;0;30528;60512
"09";"Toscana";50;8832;19077;1857;132;31;1;0;29930;6810;20779;2779;522;18;2;0;30910;60840
"09";"Toscana";51;8473;19112;2037;145;26;0;1;29794;6164;20300;2881;536;18;0;1;29900;59694
"09";"Toscana";52;7696;20186;2234;148;40;0;1;30305;5946;21440;2983;645;21;0;0;31035;61340
"09";"Toscana";53;7175;19926;2208;178;46;0;0;29533;5734;21196;3032;737;27;0;0;30726;60259
"09";"Toscana";54;6752;20282;2297;213;25;1;0;29570;5296;21617;3112;879;20;0;2;30926;60496
"09";"Toscana";55;6436;20935;2515;265;44;0;0;30195;4914;21976;3229;995;20;0;0;31134;61329
"09";"Toscana";56;5904;21268;2532;299;41;0;0;30044;4708;22065;3244;1053;14;0;0;31084;61128
"09";"Toscana";57;5392;21716;2610;370;40;0;1;30129;4356;22498;3356;1245;21;0;1;31477;61606
"09";"Toscana";58;4641;20593;2449;352;36;1;0;28072;3751;21131;3215;1302;19;0;0;29418;57490
"09";"Toscana";59;4170;20035;2329;350;28;1;0;26913;3360;20505;2884;1538;8;0;0;28295;55208
"09";"Toscana";60;3720;19680;2173;395;33;0;1;26002;3169;20147;2877;1682;13;0;0;27888;53890
"09";"Toscana";61;3285;19452;2161;437;25;1;0;25361;2830;19514;2665;1823;11;0;1;26844;52205
"09";"Toscana";62;3062;19149;1997;484;23;0;2;24717;2635;18985;2455;1997;9;0;0;26081;50798
"09";"Toscana";63;2788;18113;1827;523;32;1;1;23285;2412;18566;2288;2205;7;0;1;25479;48764
"09";"Toscana";64;2411;18065;1729;536;22;0;0;22763;2266;17986;2179;2411;6;0;0;24848;47611
"09";"Toscana";65;2295;17711;1559;663;27;0;0;22255;2097;17540;1980;2793;5;0;1;24416;46671
"09";"Toscana";66;2192;17208;1500;694;21;1;0;21616;1928;17343;1877;2882;7;0;1;24038;45654
"09";"Toscana";67;1894;17147;1382;745;21;0;1;21190;1745;17083;1838;3145;6;0;1;23818;45008
"09";"Toscana";68;1773;16459;1215;825;6;0;0;20278;1594;15789;1630;3330;5;0;0;22348;42626
"09";"Toscana";69;1604;16296;1120;849;18;0;0;19887;1436;15809;1460;3492;3;0;0;22200;42087
"09";"Toscana";70;1603;16227;1041;950;15;0;0;19836;1289;15389;1410;3839;6;0;1;21934;41770
"09";"Toscana";71;1471;16662;1044;1054;13;0;0;20244;1322;15459;1376;4454;7;0;0;22618;42862
"09";"Toscana";72;1439;17175;933;1203;15;0;0;20765;1319;15924;1274;5204;2;0;0;23723;44488
"09";"Toscana";73;1432;18070;935;1437;9;0;0;21883;1290;16526;1295;5989;2;1;0;25103;46986
"09";"Toscana";74;1335;17720;898;1522;9;1;0;21485;1214;16024;1237;6688;1;0;0;25164;46649
"09";"Toscana";75;1269;17539;726;1770;15;0;1;21320;1192;15261;1138;7428;3;0;0;25022;46342
"09";"Toscana";76;934;13159;567;1512;8;0;0;16180;884;11417;812;6278;0;0;0;19391;35571
"09";"Toscana";77;858;12844;508;1557;3;0;0;15770;920;10584;716;6932;2;0;0;19154;34924
"09";"Toscana";78;829;12436;400;1698;5;0;0;15368;869;10179;673;7387;1;0;0;19109;34477
"09";"Toscana";79;866;11337;398;1649;11;0;0;14261;875;9080;594;7628;0;0;0;18177;32438
"09";"Toscana";80;875;11205;338;1776;7;0;0;14201;857;8886;555;8403;2;0;0;18703;32904
"09";"Toscana";81;901;11828;351;2162;4;0;1;15247;910;8715;564;10397;2;0;0;20588;35835
"09";"Toscana";82;882;10837;272;2268;1;0;0;14260;855;7606;456;10368;1;0;0;19286;33546
"09";"Toscana";83;735;10280;247;2375;0;0;0;13637;860;6724;373;10897;0;0;0;18854;32491
"09";"Toscana";84;649;8381;223;2123;1;0;0;11377;780;5218;339;10395;0;0;0;16732;28109
"09";"Toscana";85;525;6928;135;2084;1;0;0;9673;729;3979;271;9607;1;0;0;14587;24260
"09";"Toscana";86;505;6495;129;2047;0;0;0;9176;692;3438;255;9908;0;0;0;14293;23469
"09";"Toscana";87;396;5210;113;1911;2;0;0;7632;645;2536;185;9178;0;0;0;12544;20176
"09";"Toscana";88;357;4291;68;1806;2;0;0;6524;563;1780;150;8731;0;0;0;11224;17748
"09";"Toscana";89;297;3338;47;1645;0;0;0;5327;526;1396;125;8030;0;0;0;10077;15404
"09";"Toscana";90;250;2849;46;1465;1;0;0;4611;487;991;108;7480;0;0;0;9066;13677
"09";"Toscana";91;216;2115;40;1381;1;0;0;3753;445;755;115;6894;0;0;0;8209;11962
"09";"Toscana";92;131;1541;24;1108;0;0;0;2804;353;499;59;5641;0;0;0;6552;9356
"09";"Toscana";93;101;1074;17;962;0;0;0;2154;335;315;52;4796;0;0;0;5498;7652
"09";"Toscana";94;62;759;12;779;0;0;0;1612;262;179;40;3764;0;0;0;4245;5857
"09";"Toscana";95;59;494;6;568;0;0;0;1127;217;140;28;2943;0;0;0;3328;4455
"09";"Toscana";96;41;245;5;375;0;0;0;666;145;61;20;2256;0;0;0;2482;3148
"09";"Toscana";97;34;154;7;322;0;0;0;517;141;44;11;1655;0;0;0;1851;2368
"09";"Toscana";98;14;89;1;253;0;0;0;357;93;31;6;1176;0;0;0;1306;1663
"09";"Toscana";99;10;48;1;124;0;0;0;183;51;18;7;820;0;0;0;896;1079
"09";"Toscana";100;13;46;2;176;0;0;0;237;92;26;5;1159;0;0;0;1282;1519
"09";"Toscana";999;831850;830397;61902;51305;1308;27;17;1776806;721113;842769;87343;234255;872;21;12;1886385;3663191
"04";"Trentino-Alto Adige/Südtirol";0;4810;0;0;0;0;0;0;4810;4543;0;0;0;0;0;0;4543;9353
"04";"Trentino-Alto Adige/Südtirol";1;4753;0;0;0;0;0;0;4753;4523;0;0;0;0;0;0;4523;9276
"04";"Trentino-Alto Adige/Südtirol";2;4990;0;0;0;0;0;0;4990;4604;0;0;0;0;0;0;4604;9594
"04";"Trentino-Alto Adige/Südtirol";3;5027;0;0;0;0;0;0;5027;4768;0;0;0;0;0;0;4768;9795
"04";"Trentino-Alto Adige/Südtirol";4;5160;0;0;0;0;0;0;5160;4893;0;0;0;0;0;0;4893;10053
"04";"Trentino-Alto Adige/Südtirol";5;5254;0;0;0;0;0;0;5254;5076;0;0;0;0;0;0;5076;10330
"04";"Trentino-Alto Adige/Südtirol";6;5350;0;0;0;0;0;0;5350;5077;0;0;0;0;0;0;5077;10427
"04";"Trentino-Alto Adige/Südtirol";7;5481;0;0;0;0;0;0;5481;5174;0;0;0;0;0;0;5174;10655
"04";"Trentino-Alto Adige/Südtirol";8;5520;0;0;0;0;0;0;5520;5130;0;0;0;0;0;0;5130;10650
"04";"Trentino-Alto Adige/Südtirol";9;5652;0;0;0;0;0;0;5652;5326;0;0;0;0;0;0;5326;10978
"04";"Trentino-Alto Adige/Südtirol";10;5608;0;0;0;0;0;0;5608;5386;0;0;0;0;0;0;5386;10994
"04";"Trentino-Alto Adige/Südtirol";11;5785;0;0;0;0;0;0;5785;5386;0;0;0;0;0;0;5386;11171
"04";"Trentino-Alto Adige/Südtirol";12;5742;0;0;0;0;0;0;5742;5359;0;0;0;0;0;0;5359;11101
"04";"Trentino-Alto Adige/Südtirol";13;5825;0;0;0;0;0;0;5825;5526;0;0;0;0;0;0;5526;11351
"04";"Trentino-Alto Adige/Südtirol";14;5856;0;0;0;0;0;0;5856;5403;0;0;0;0;0;0;5403;11259
"04";"Trentino-Alto Adige/Südtirol";15;5816;0;0;0;0;0;0;5816;5450;0;0;0;0;0;0;5450;11266
"04";"Trentino-Alto Adige/Südtirol";16;6020;0;0;0;0;0;0;6020;5446;0;0;0;0;0;0;5446;11466
"04";"Trentino-Alto Adige/Südtirol";17;5996;0;0;0;0;0;0;5996;5611;1;0;0;0;0;0;5612;11608
"04";"Trentino-Alto Adige/Südtirol";18;5930;0;0;0;0;0;0;5930;5421;3;0;0;0;0;0;5424;11354
"04";"Trentino-Alto Adige/Südtirol";19;5843;2;0;0;0;0;0;5845;5373;21;0;0;0;0;0;5394;11239
"04";"Trentino-Alto Adige/Südtirol";20;6073;8;0;0;0;0;0;6081;5428;57;0;0;0;0;0;5485;11566
"04";"Trentino-Alto Adige/Südtirol";21;6078;17;0;0;0;0;0;6095;5601;115;1;0;0;0;0;5717;11812
"04";"Trentino-Alto Adige/Südtirol";22;6077;38;0;0;0;0;0;6115;5518;164;1;0;0;0;0;5683;11798
"04";"Trentino-Alto Adige/Südtirol";23;6136;66;0;0;0;0;0;6202;5524;256;6;0;0;0;0;5786;11988
"04";"Trentino-Alto Adige/Südtirol";24;6116;123;2;0;0;0;0;6241;5318;370;5;0;1;0;0;5694;11935
"04";"Trentino-Alto Adige/Südtirol";25;6000;192;4;0;2;0;0;6198;5178;530;8;2;0;0;0;5718;11916
"04";"Trentino-Alto Adige/Südtirol";26;5745;274;2;0;0;0;0;6021;4802;726;11;1;0;0;0;5540;11561
"04";"Trentino-Alto Adige/Südtirol";27;5641;398;11;1;4;0;0;6055;4731;892;17;0;2;0;0;5642;11697
"04";"Trentino-Alto Adige/Südtirol";28;5450;547;5;0;3;0;0;6005;4400;1202;25;2;1;0;0;5630;11635
"04";"Trentino-Alto Adige/Südtirol";29;5399;767;18;0;6;0;0;6190;4237;1533;43;1;5;0;0;5819;12009
"04";"Trentino-Alto Adige/Südtirol";30;5203;1003;29;0;1;0;0;6236;3995;1830;38;4;0;0;0;5867;12103
"04";"Trentino-Alto Adige/Südtirol";31;5039;1255;30;0;6;0;0;6330;3676;2109;50;6;9;0;0;5850;12180
"04";"Trentino-Alto Adige/Südtirol";32;4550;1561;47;1;3;0;0;6162;3426;2394;71;7;8;1;0;5907;12069
"04";"Trentino-Alto Adige/Südtirol";33;4345;1800;51;1;6;0;1;6204;3270;2612;85;6;9;1;0;5983;12187
"04";"Trentino-Alto Adige/Südtirol";34;3978;1972;51;0;7;1;0;6009;3030;2752;113;7;9;0;0;5911;11920
"04";"Trentino-Alto Adige/Südtirol";35;3849;2212;68;0;9;0;0;6138;2700;3009;129;12;8;1;0;5859;11997
"04";"Trentino-Alto Adige/Südtirol";36;3680;2433;78;0;7;1;0;6199;2640;3198;153;14;8;1;0;6014;12213
"04";"Trentino-Alto Adige/Südtirol";37;3465;2675;89;2;10;0;0;6241;2489;3349;173;17;6;2;0;6036;12277
"04";"Trentino-Alto Adige/Südtirol";38;3345;2944;107;1;8;0;0;6405;2527;3519;198;17;6;0;0;6267;12672
"04";"Trentino-Alto Adige/Südtirol";39;3245;3215;124;2;5;1;0;6592;2443;3835;213;26;4;0;0;6521;13113
"04";"Trentino-Alto Adige/Südtirol";40;3104;3307;133;5;4;0;0;6553;2332;3797;267;24;4;0;0;6424;12977
"04";"Trentino-Alto Adige/Südtirol";41;3033;3414;145;4;9;1;0;6606;2115;4117;282;34;6;1;0;6555;13161
"04";"Trentino-Alto Adige/Südtirol";42;2853;3502;145;5;10;0;0;6515;2113;4196;340;28;3;0;0;6680;13195
"04";"Trentino-Alto Adige/Südtirol";43;2896;3794;210;9;7;0;0;6916;2161;4419;362;62;1;0;0;7005;13921
"04";"Trentino-Alto Adige/Südtirol";44;2847;3875;274;7;7;0;0;7010;2074;4445;424;58;6;0;0;7007;14017
"04";"Trentino-Alto Adige/Südtirol";45;2720;4119;292;13;8;1;0;7153;2154;4700;485;44;5;0;0;7388;14541
"04";"Trentino-Alto Adige/Südtirol";46;2804;4421;323;10;9;1;0;7568;2048;5094;541;68;6;0;0;7757;15325
"04";"Trentino-Alto Adige/Südtirol";47;2935;4795;381;16;24;0;0;8151;2134;5292;571;108;5;0;0;8110;16261
"04";"Trentino-Alto Adige/Südtirol";48;2739;4719;506;24;8;0;0;7996;2029;5468;642;103;7;1;0;8250;16246
"04";"Trentino-Alto Adige/Südtirol";49;2691;5041;438;30;13;0;0;8213;1986;5514;653;106;6;0;0;8265;16478
"04";"Trentino-Alto Adige/Südtirol";50;2722;5219;519;34;10;0;0;8504;1836;5778;774;159;4;0;0;8551;17055
"04";"Trentino-Alto Adige/Südtirol";51;2400;5270;552;38;11;0;0;8271;1756;5652;819;151;2;0;0;8380;16651
"04";"Trentino-Alto Adige/Südtirol";52;2538;5734;629;47;9;0;0;8957;1784;5840;842;168;4;0;0;8638;17595
"04";"Trentino-Alto Adige/Südtirol";53;2344;5752;587;47;15;1;0;8746;1634;5900;894;178;4;1;0;8611;17357
"04";"Trentino-Alto Adige/Südtirol";54;2160;5645;700;59;5;0;1;8570;1584;6017;882;237;5;0;0;8725;17295
"04";"Trentino-Alto Adige/Südtirol";55;2197;5889;674;37;8;0;0;8805;1476;6171;895;265;2;0;0;8809;17614
"04";"Trentino-Alto Adige/Südtirol";56;2016;6163;732;64;7;0;0;8982;1474;6032;953;267;4;0;0;8730;17712
"04";"Trentino-Alto Adige/Südtirol";57;1821;6204;758;98;11;0;1;8893;1254;6244;919;370;3;1;0;8791;17684
"04";"Trentino-Alto Adige/Südtirol";58;1602;5875;722;93;11;0;0;8303;1165;5898;787;368;2;0;0;8220;16523
"04";"Trentino-Alto Adige/Südtirol";59;1393;5550;675;95;6;0;0;7719;1041;5631;791;424;0;0;0;7887;15606
"04";"Trentino-Alto Adige/Südtirol";60;1310;5506;667;112;6;0;0;7601;1065;5561;801;449;4;0;0;7880;15481
"04";"Trentino-Alto Adige/Südtirol";61;1227;5375;682;109;8;0;1;7402;922;5316;696;465;4;0;0;7403;14805
"04";"Trentino-Alto Adige/Südtirol";62;1041;5411;604;114;3;0;0;7173;838;5152;635;524;3;0;0;7152;14325
"04";"Trentino-Alto Adige/Südtirol";63;999;4965;523;127;3;0;0;6617;823;4794;578;599;2;0;0;6796;13413
"04";"Trentino-Alto Adige/Südtirol";64;889;4797;472;137;3;0;0;6298;762;4825;575;611;3;0;0;6776;13074
"04";"Trentino-Alto Adige/Südtirol";65;886;4749;439;144;5;0;0;6223;647;4494;506;737;2;0;0;6386;12609
"04";"Trentino-Alto Adige/Südtirol";66;785;4563;412;138;3;1;0;5902;638;4363;449;687;3;0;0;6140;12042
"04";"Trentino-Alto Adige/Südtirol";67;726;4380;384;167;3;0;0;5660;574;4089;434;793;3;0;0;5893;11553
"04";"Trentino-Alto Adige/Südtirol";68;701;4311;348;156;2;0;0;5518;572;3993;411;839;0;0;0;5815;11333
"04";"Trentino-Alto Adige/Südtirol";69;635;4190;331;206;0;0;0;5362;518;3892;346;961;0;0;0;5717;11079
"04";"Trentino-Alto Adige/Südtirol";70;614;4108;293;199;2;0;0;5216;451;3618;351;1036;0;0;0;5456;10672
"04";"Trentino-Alto Adige/Südtirol";71;585;4123;303;227;3;0;0;5241;507;3708;344;1166;2;0;0;5727;10968
"04";"Trentino-Alto Adige/Südtirol";72;532;3981;258;271;2;0;0;5044;454;3470;303;1195;0;0;0;5422;10466
"04";"Trentino-Alto Adige/Südtirol";73;525;4078;240;291;2;0;0;5136;433;3499;271;1351;1;0;0;5555;10691
"04";"Trentino-Alto Adige/Südtirol";74;486;3757;205;318;2;0;0;4768;417;3309;276;1488;0;0;0;5490;10258
"04";"Trentino-Alto Adige/Südtirol";75;477;3987;177;375;0;0;0;5016;496;3413;267;1695;0;0;0;5871;10887
"04";"Trentino-Alto Adige/Südtirol";76;297;2831;137;300;2;0;0;3567;313;2286;190;1338;0;0;0;4127;7694
"04";"Trentino-Alto Adige/Südtirol";77;336;3174;138;340;0;0;0;3988;378;2550;168;1691;1;0;0;4788;8776
"04";"Trentino-Alto Adige/Südtirol";78;373;3244;105;394;2;0;0;4118;403;2517;186;1887;0;0;0;4993;9111
"04";"Trentino-Alto Adige/Südtirol";79;338;3067;160;399;0;0;0;3964;389;2268;154;2066;1;0;0;4878;8842
"04";"Trentino-Alto Adige/Südtirol";80;336;2914;117;436;0;0;0;3803;369;2131;144;2198;0;0;0;4842;8645
"04";"Trentino-Alto Adige/Südtirol";81;328;2603;90;441;0;0;0;3462;387;1821;135;2295;0;0;0;4638;8100
"04";"Trentino-Alto Adige/Südtirol";82;300;2418;66;455;0;0;0;3239;368;1577;114;2321;0;0;0;4380;7619
"04";"Trentino-Alto Adige/Südtirol";83;227;2152;59;461;0;0;0;2899;376;1320;80;2226;0;0;0;4002;6901
"04";"Trentino-Alto Adige/Südtirol";84;188;1846;48;397;0;0;0;2479;332;997;69;2093;0;0;0;3491;5970
"04";"Trentino-Alto Adige/Südtirol";85;188;1496;36;391;0;0;0;2111;308;827;63;2074;0;0;0;3272;5383
"04";"Trentino-Alto Adige/Südtirol";86;170;1274;31;382;0;0;0;1857;280;641;46;2115;0;0;0;3082;4939
"04";"Trentino-Alto Adige/Südtirol";87;129;1110;20;372;0;0;0;1631;273;479;41;2074;0;0;0;2867;4498
"04";"Trentino-Alto Adige/Südtirol";88;116;925;19;364;0;0;0;1424;250;369;27;1934;0;0;0;2580;4004
"04";"Trentino-Alto Adige/Südtirol";89;73;793;16;364;0;0;0;1246;248;284;27;1718;0;0;0;2277;3523
"04";"Trentino-Alto Adige/Südtirol";90;67;650;19;294;0;0;0;1030;212;220;22;1570;0;0;0;2024;3054
"04";"Trentino-Alto Adige/Südtirol";91;66;502;8;259;0;0;1;836;228;168;21;1470;0;0;0;1887;2723
"04";"Trentino-Alto Adige/Südtirol";92;48;319;3;194;0;0;0;564;179;114;12;1195;0;0;0;1500;2064
"04";"Trentino-Alto Adige/Südtirol";93;40;251;3;188;0;0;0;482;129;68;15;987;0;0;0;1199;1681
"04";"Trentino-Alto Adige/Südtirol";94;34;170;0;154;0;0;0;358;137;51;11;762;0;0;0;961;1319
"04";"Trentino-Alto Adige/Südtirol";95;13;116;2;102;0;0;0;233;101;28;5;597;0;0;0;731;964
"04";"Trentino-Alto Adige/Südtirol";96;8;61;1;77;0;0;0;147;90;15;6;488;0;0;0;599;746
"04";"Trentino-Alto Adige/Südtirol";97;6;38;1;60;0;0;0;105;69;12;2;332;0;0;0;415;520
"04";"Trentino-Alto Adige/Südtirol";98;6;19;1;50;0;0;0;76;39;3;1;299;0;0;0;342;418
"04";"Trentino-Alto Adige/Südtirol";99;4;15;1;32;0;0;0;52;28;5;2;205;0;0;0;240;292
"04";"Trentino-Alto Adige/Südtirol";100;2;14;1;34;0;0;0;51;54;3;2;240;0;0;0;299;350
"04";"Trentino-Alto Adige/Südtirol";999;275758;226073;17531;10774;320;8;5;530469;236615;228932;23249;54115;184;10;0;543105;1073574
"10";"Umbria";0;2661;0;0;0;0;0;0;2661;2582;0;0;0;0;0;0;2582;5243
"10";"Umbria";1;2745;0;0;0;0;0;0;2745;2551;0;0;0;0;0;0;2551;5296
"10";"Umbria";2;2852;0;0;0;0;0;0;2852;2803;0;0;0;0;0;0;2803;5655
"10";"Umbria";3;3029;0;0;0;0;0;0;3029;2795;0;0;0;0;0;0;2795;5824
"10";"Umbria";4;3158;0;0;0;0;0;0;3158;2979;0;0;0;0;0;0;2979;6137
"10";"Umbria";5;3331;0;0;0;0;0;0;3331;3164;0;0;0;0;0;0;3164;6495
"10";"Umbria";6;3356;0;0;0;0;0;0;3356;3166;0;0;0;0;0;0;3166;6522
"10";"Umbria";7;3543;0;0;0;0;0;0;3543;3416;0;0;0;0;0;0;3416;6959
"10";"Umbria";8;3709;0;0;0;0;0;0;3709;3487;0;0;0;0;0;0;3487;7196
"10";"Umbria";9;3786;0;0;0;0;0;0;3786;3759;0;0;0;0;0;0;3759;7545
"10";"Umbria";10;3857;0;0;0;0;0;0;3857;3732;0;0;0;0;0;0;3732;7589
"10";"Umbria";11;4037;0;0;0;0;0;0;4037;3764;0;0;0;0;0;0;3764;7801
"10";"Umbria";12;4017;0;0;0;0;0;0;4017;3746;0;0;0;0;0;0;3746;7763
"10";"Umbria";13;4171;0;0;0;0;0;0;4171;4042;0;0;0;0;0;0;4042;8213
"10";"Umbria";14;4246;0;0;0;0;0;0;4246;3935;0;0;0;0;0;0;3935;8181
"10";"Umbria";15;4173;0;0;0;0;0;0;4173;3886;0;0;0;0;0;0;3886;8059
"10";"Umbria";16;4151;0;0;0;0;0;0;4151;3858;0;0;0;0;0;0;3858;8009
"10";"Umbria";17;4009;0;0;0;0;0;0;4009;3815;1;0;0;0;0;0;3816;7825
"10";"Umbria";18;4059;0;1;0;0;0;0;4060;3633;2;0;0;0;0;0;3635;7695
"10";"Umbria";19;3978;0;0;0;0;0;0;3978;3760;6;0;0;0;0;0;3766;7744
"10";"Umbria";20;4035;1;0;0;0;0;0;4036;3676;23;0;0;0;0;0;3699;7735
"10";"Umbria";21;4045;6;0;0;0;0;0;4051;3771;52;0;0;0;0;0;3823;7874
"10";"Umbria";22;4199;17;0;0;0;0;0;4216;3558;88;1;0;0;0;0;3647;7863
"10";"Umbria";23;4198;28;1;0;1;0;0;4228;3554;147;0;0;0;0;0;3701;7929
"10";"Umbria";24;4083;48;0;0;1;0;0;4132;3554;183;0;1;0;0;0;3738;7870
"10";"Umbria";25;4072;54;3;0;0;0;0;4129;3454;278;2;0;1;0;0;3735;7864
"10";"Umbria";26;3958;139;3;0;1;0;0;4101;3414;328;5;1;0;0;0;3748;7849
"10";"Umbria";27;3872;157;0;0;0;0;0;4029;3311;513;5;0;0;0;0;3829;7858
"10";"Umbria";28;3895;264;6;1;2;0;0;4168;3269;637;7;0;0;0;0;3913;8081
"10";"Umbria";29;3982;375;8;0;3;0;0;4368;3200;866;14;1;1;1;0;4083;8451
"10";"Umbria";30;3754;516;8;0;1;0;0;4279;2958;1069;22;5;0;0;0;4054;8333
"10";"Umbria";31;3628;651;17;0;4;0;0;4300;2944;1249;29;0;4;0;0;4226;8526
"10";"Umbria";32;3528;883;10;1;3;0;0;4425;2741;1511;37;4;0;0;0;4293;8718
"10";"Umbria";33;3393;1170;18;1;5;0;0;4587;2711;1792;59;4;3;0;0;4569;9156
"10";"Umbria";34;3145;1272;41;0;4;0;0;4462;2347;1949;70;10;2;0;0;4378;8840
"10";"Umbria";35;2901;1487;45;2;5;0;0;4440;2318;2159;94;11;4;0;0;4586;9026
"10";"Umbria";36;2934;1641;63;0;5;0;0;4643;2207;2411;110;13;2;0;0;4743;9386
"10";"Umbria";37;2722;1896;65;2;3;0;0;4688;2072;2577;129;14;4;0;0;4796;9484
"10";"Umbria";38;2775;2235;50;7;6;0;0;5073;2070;2924;154;14;6;0;0;5168;10241
"10";"Umbria";39;2642;2342;85;7;6;0;0;5082;1946;2907;170;21;6;0;0;5050;10132
"10";"Umbria";40;2456;2552;126;2;4;0;0;5140;1896;3161;200;23;10;0;0;5290;10430
"10";"Umbria";41;2376;2771;124;2;5;0;0;5278;1742;3250;239;34;5;0;0;5270;10548
"10";"Umbria";42;2359;2920;159;5;3;0;0;5446;1661;3564;250;42;3;0;0;5520;10966
"10";"Umbria";43;2321;3114;173;12;6;0;0;5626;1794;3785;286;48;4;0;0;5917;11543
"10";"Umbria";44;2286;3447;197;10;4;0;0;5944;1636;4018;356;60;4;0;0;6074;12018
"10";"Umbria";45;2327;3555;236;10;4;1;0;6133;1629;4250;351;64;5;0;0;6299;12432
"10";"Umbria";46;2232;3812;262;12;3;0;0;6321;1637;4514;424;81;3;1;0;6660;12981
"10";"Umbria";47;2120;4215;291;14;9;0;0;6649;1583;4860;429;97;2;0;0;6971;13620
"10";"Umbria";48;2063;4275;289;26;8;0;0;6661;1424;4851;484;104;2;0;0;6865;13526
"10";"Umbria";49;1846;4243;367;26;7;0;0;6489;1398;4874;507;104;5;0;0;6888;13377
"10";"Umbria";50;1763;4459;353;23;8;0;0;6606;1323;5010;541;133;2;0;0;7009;13615
"10";"Umbria";51;1608;4582;402;37;7;0;0;6636;1175;4884;543;149;3;0;0;6754;13390
"10";"Umbria";52;1500;4744;402;40;3;0;0;6689;1170;5172;566;162;2;0;0;7072;13761
"10";"Umbria";53;1451;4740;403;45;2;0;0;6641;1133;5183;612;250;0;0;0;7178;13819
"10";"Umbria";54;1305;4763;427;47;6;0;0;6548;1066;5180;591;206;1;0;0;7044;13592
"10";"Umbria";55;1312;4819;427;63;11;0;0;6632;970;5188;585;234;2;0;0;6979;13611
"10";"Umbria";56;1246;5143;439;82;7;0;0;6917;970;5343;610;310;3;0;0;7236;14153
"10";"Umbria";57;1111;5226;493;76;2;0;0;6908;876;5369;651;339;0;1;0;7236;14144
"10";"Umbria";58;951;4760;459;92;16;0;0;6278;820;5217;581;349;1;0;0;6968;13246
"10";"Umbria";59;916;4747;445;75;4;0;1;6188;665;5064;572;382;1;0;0;6684;12872
"10";"Umbria";60;836;4841;434;103;3;0;0;6217;663;4959;498;447;0;0;0;6567;12784
"10";"Umbria";61;749;4819;388;107;3;0;0;6066;632;4951;540;444;1;0;0;6568;12634
"10";"Umbria";62;692;4636;367;115;3;0;0;5813;607;4661;456;519;0;0;0;6243;12056
"10";"Umbria";63;690;4352;314;116;8;0;0;5480;538;4402;432;525;1;0;0;5898;11378
"10";"Umbria";64;602;4287;311;130;4;0;0;5334;503;4282;399;600;1;0;0;5785;11119
"10";"Umbria";65;538;4415;312;157;4;0;0;5426;504;4339;381;651;0;0;0;5875;11301
"10";"Umbria";66;530;4279;260;172;1;0;0;5242;424;4293;358;683;0;0;0;5758;11000
"10";"Umbria";67;441;4163;281;162;2;0;0;5049;404;4200;302;761;1;0;0;5668;10717
"10";"Umbria";68;451;4131;223;193;4;0;0;5002;398;3929;298;868;1;0;0;5494;10496
"10";"Umbria";69;375;3875;207;186;2;0;0;4645;369;3691;267;904;0;0;0;5231;9876
"10";"Umbria";70;406;4089;209;206;2;0;0;4912;322;3836;276;1000;1;0;0;5435;10347
"10";"Umbria";71;379;4113;212;259;6;0;0;4969;336;3801;252;1078;1;0;0;5468;10437
"10";"Umbria";72;352;4247;201;296;0;0;0;5096;325;3781;263;1270;2;0;0;5641;10737
"10";"Umbria";73;363;4548;169;302;3;0;0;5385;321;3931;212;1489;1;0;0;5954;11339
"10";"Umbria";74;365;4072;129;320;1;0;0;4887;292;3520;188;1525;0;0;0;5525;10412
"10";"Umbria";75;318;3796;136;351;0;0;0;4601;258;3319;177;1610;0;0;0;5364;9965
